Employee ID,Employee Name,Gender,Age,Date of Birth,Education,Department,Job Title,Employment Type,Location,Join Date,Years of Experience,Manager ID,Annual Salary INR,Bonus Percent,Bonus Amount INR,Performance Rating,Employment Status,Attrition,Leaves Taken,Leaves Available,Training Hours,Job Satisfaction Score,Overtime
EMP14819,Amit Iyer,Male,46,1978-12-25,M.Com,Customer Support,Support Analyst,Full-Time,Noida,2021-10-07,9,EMP10191,878000,20.8,182624,Poor,Resigned,Yes,9,21,58,1,Yes
EMP14820,Rupal Gupta,Female,41,1983-04-23,MBA,Marketing,Marketing Executive,Full-Time,Jaipur,2019-06-28,10,EMP10023,646000,16.1,104006,Average,On Leave,No,14,16,32,5,No
EMP14821,Neha Mishra,Female,24,2000-09-10,MBA,Operations,Operations Manager,Full-Time,Kolkata,2016-05-27,1,EMP10191,392000,7.8,30576,Average,Active,No,28,2,118,1,Yes
EMP14822,Karan Bhatt,Male,44,1980-12-23,M.Com,Engineering,Senior Software Engineer,Contract,Kolkata,2022-09-18,20,EMP10006,431000,16.6,71546,Good,Active,No,30,0,62,6,Yes
EMP14823,Rohit Singh,Male,38,1986-04-28,BCA,IT,Systems Administrator,Full-Time,Noida,2020-07-10,4,EMP10183,908000,6.6,59928,Good,Active,No,9,21,43,1,No
EMP14824,Neha Verma,Female,29,1995-05-23,M.Tech,Finance,Financial Analyst,Full-Time,Noida,2023-09-23,4,EMP10029,1148000,23.4,268632,Average,Active,No,0,30,78,9,Yes
EMP14825,Suresh Rao,Male,43,1981-11-29,M.Com,Operations,Supply Chain Analyst,Full-Time,Chennai,2020-02-19,7,EMP10001,1057000,13.2,139524,Good,Active,No,8,22,58,5,No
EMP14826,Aakash Mehta,Male,39,1985-09-09,M.Com,Customer Support,Customer Success Manager,Full-Time,Ahmedabad,2021-07-20,1,EMP10199,235000,23.5,55225,Excellent,Active,No,25,5,86,10,Yes
EMP14827,Sanjay Verma,Male,40,1984-02-27,B.Com,R&D,Principal Researcher,Part-Time,Chennai,2018-09-22,12,EMP10120,994000,17.1,169974,Good,Active,No,29,1,14,1,No
EMP14828,Pooja Mehta,Female,34,1990-01-11,MCA,Operations,Supply Chain Analyst,Full-Time,Pune,2018-08-07,2,EMP10002,334000,14.1,47094,Good,Active,No,5,25,63,9,Yes
EMP14829,Meera Bose,Female,44,1980-10-27,MBA,Operations,Logistics Coordinator,Contract,Chennai,2016-10-10,17,EMP10143,931000,18.2,169442,Average,Active,No,0,30,25,2,Yes
EMP14830,Meera Agarwal,Female,30,1994-11-25,MCA,IT,IT Support Analyst,Full-Time,Jaipur,2018-11-28,3,EMP10164,1197000,24.4,292068,Good,Active,No,29,1,65,9,No
EMP14831,Nisha Bhatt,Female,26,1998-03-28,B.Sc,Customer Support,Support Analyst,Full-Time,Bangalore,2021-03-29,4,EMP10084,622000,14.1,87702,Average,Terminated,Yes,25,5,3,9,Yes
EMP14832,Harsh Patel,Male,49,1975-09-01,B.Sc,Sales,Business Development Rep,Full-Time,Hyderabad,2019-01-30,16,EMP10043,1540000,6.5,100100,Good,Active,No,19,11,67,2,Yes
EMP14833,Shalini Shah,Female,45,1979-04-10,M.Com,Engineering,QA Engineer,Full-Time,Ahmedabad,2016-01-16,17,EMP10012,506000,19.2,97152,Average,Active,No,6,24,110,1,No
EMP14834,Manish Nair,Male,34,1990-03-27,B.Com,Customer Support,Customer Success Manager,Part-Time,Bangalore,2016-02-05,9,EMP10158,491000,19.1,93781,Excellent,Active,No,0,30,1,7,No
EMP14835,Nisha Singh,Female,25,1999-05-14,MCA,Sales,Sales Manager,Contract,Kolkata,2016-03-24,2,EMP10150,310000,20.2,62620,Excellent,Active,No,20,10,74,5,No
EMP14836,Komal Reddy,Female,43,1981-11-03,MCA,Customer Support,Senior Support Analyst,Full-Time,Ahmedabad,2016-06-22,9,EMP10159,881000,23.3,205273,Average,Active,No,20,10,39,3,Yes
EMP14837,Pranav Kumar,Male,28,1996-01-26,BBA,Operations,Logistics Coordinator,Full-Time,Noida,2023-09-18,3,EMP10173,1207000,20.5,247435,Excellent,Active,No,15,15,29,3,No
EMP14838,Meera Patel,Female,43,1981-09-14,M.Com,Engineering,Senior Software Engineer,Contract,Delhi,2019-11-24,17,EMP10085,466000,15.8,73628,Good,Active,No,24,6,2,7,No
EMP14839,Ananya Iyer,Female,28,1996-08-29,M.Com,Finance,Financial Analyst,Part-Time,Mumbai,2021-08-07,1,EMP10121,857000,20.4,174828,Below Average,On Leave,No,20,10,14,2,Yes
EMP14840,Pooja Mehta,Female,31,1994-01-05,BCA,Customer Support,Support Team Lead,Full-Time,Bangalore,2019-08-13,3,EMP10136,882000,11.5,101430,Average,Active,No,9,21,36,6,No
EMP14841,Ritu Gupta,Female,49,1975-02-03,B.Com,Engineering,Senior Software Engineer,Full-Time,Noida,2019-02-05,16,EMP10011,2015000,21.1,425165,Good,Active,No,5,25,95,1,No
EMP14842,Shruti Verma,Female,46,1978-12-18,MBA,Finance,CFO,Full-Time,Jaipur,2015-08-25,4,EMP10029,1248000,10.1,126048,Good,Active,No,21,9,100,10,Yes
EMP14843,Vikas Nair,Male,42,1982-10-04,BBA,Customer Support,Support Team Lead,Part-Time,Delhi,2021-11-03,8,EMP10162,891000,20.0,178200,Good,Active,No,1,29,20,3,Yes
EMP14844,Ananya Sharma,Female,46,1978-08-11,BCA,Marketing,Marketing Executive,Contract,Bangalore,2019-07-08,1,EMP10075,1382000,19.8,273636,Good,Terminated,Yes,19,11,35,3,Yes
EMP14845,Anjali Chopra,Female,40,1984-11-25,BBA,Engineering,QA Engineer,Full-Time,Pune,2017-02-06,11,EMP10027,768000,11.2,86016,Average,Terminated,Yes,15,15,112,3,No
EMP14846,Sonal Nair,Female,28,1996-11-22,B.Sc,R&D,R&D Manager,Full-Time,Chennai,2022-05-06,1,EMP10079,1666000,24.2,403172,Below Average,Active,No,27,3,39,2,No
EMP14847,Suresh Rao,Male,47,1977-12-17,BBA,Operations,Logistics Coordinator,Full-Time,Hyderabad,2020-12-30,19,EMP10065,308000,14.8,45584,Average,Active,No,18,12,76,4,No
EMP14848,Kavya Rao,Female,41,1983-09-04,B.Sc,Finance,Financial Analyst,Full-Time,Chennai,2017-02-03,1,EMP10094,1048000,15.5,162440,Good,Resigned,Yes,16,14,6,5,Yes
EMP14849,Nisha Gupta,Female,31,1993-04-17,MBA,Finance,Senior Financial Analyst,Full-Time,Kolkata,2021-06-27,4,EMP10007,1530000,5.1,78030,Average,Active,No,0,30,71,1,Yes
EMP14850,Harsh Kumar,Male,47,1977-01-15,B.Tech,Finance,Financial Analyst,Full-Time,Jaipur,2018-09-12,13,EMP10108,1313000,19.5,256035,Average,Active,No,12,18,42,3,No
EMP14851,Rahul Gupta,Male,41,1983-09-15,M.Tech,Finance,Finance Manager,Full-Time,Kolkata,2018-07-09,8,EMP10082,1110000,13.0,144300,Excellent,Resigned,Yes,7,23,95,5,No
EMP14852,Divya Shah,Female,38,1986-06-05,MCA,IT,Network Engineer,Full-Time,Delhi,2021-06-25,6,EMP10145,1329000,6.7,89043,Excellent,Active,No,1,29,67,8,Yes
EMP14853,Aisha Reddy,Female,29,1995-07-24,B.Sc,Engineering,Engineering Manager,Full-Time,Jaipur,2017-04-03,5,EMP10015,1163000,21.9,254697,Below Average,Active,No,23,7,3,2,Yes
EMP14854,Sneha Nair,Female,41,1983-05-20,B.Tech,Sales,Senior Sales Executive,Contract,Ahmedabad,2016-03-26,12,EMP10075,1794000,20.2,362388,Average,Active,No,0,30,88,3,No
EMP14855,Mohit Sharma,Male,36,1988-05-02,M.Com,IT,Cybersecurity Analyst,Full-Time,Bangalore,2021-05-21,5,EMP10059,987000,7.6,75012,Below Average,Active,No,28,2,30,9,No
EMP14856,Nikhil Bhatt,Male,41,1983-05-30,MCA,R&D,Data Scientist,Full-Time,Jaipur,2019-12-06,11,EMP10092,871000,10.5,91455,Average,Resigned,Yes,13,17,59,5,No
EMP14857,Nikhil Nair,Male,39,1985-01-26,BBA,Finance,Financial Analyst,Full-Time,Kolkata,2016-08-14,10,EMP10181,1181000,14.1,166521,Average,Active,No,4,26,16,7,No
EMP14858,Aakash Mishra,Male,36,1988-04-05,BCA,R&D,Data Scientist,Full-Time,Hyderabad,2023-05-25,14,EMP10081,1894000,14.9,282206,Good,Active,No,18,12,59,10,No
EMP14859,Mohit Verma,Male,46,1978-05-07,MCA,IT,IT Support Analyst,Full-Time,Delhi,2017-11-16,6,EMP10038,838000,6.1,51118,Average,Active,No,27,3,113,7,Yes
EMP14860,Neha Gupta,Female,29,1995-04-28,BCA,Customer Support,Support Analyst,Full-Time,Noida,2020-10-10,5,EMP10057,223000,8.6,19178,Good,Active,No,13,17,74,10,No
EMP14861,Sneha Shah,Female,29,1995-07-08,M.Tech,IT,IT Support Analyst,Full-Time,Hyderabad,2023-03-14,3,EMP10160,1018000,9.0,91620,Average,Active,No,15,15,109,5,Yes
EMP14862,Ankit Joshi,Male,48,1976-04-03,B.Tech,R&D,Data Scientist,Full-Time,Bangalore,2017-06-22,12,EMP10041,1906000,16.5,314490,Excellent,Active,No,30,0,15,1,No
EMP14863,Shalini Sharma,Female,49,1975-05-27,M.Com,Sales,Senior Sales Executive,Full-Time,Noida,2024-06-18,10,EMP10163,899000,13.3,119567,Average,Resigned,Yes,10,20,79,4,No
EMP14864,Rahul Nair,Male,47,1978-01-09,M.Sc,HR,HR Manager,Full-Time,Pune,2024-05-23,17,EMP10087,997000,20.5,204385,Excellent,Active,No,9,21,105,5,No
EMP14865,Rajesh Kumar,Male,35,1989-11-28,M.Sc,Marketing,Content Writer,Part-Time,Mumbai,2024-01-03,1,EMP10150,1125000,18.2,204750,Below Average,Active,No,16,14,39,6,Yes
EMP14866,Rohit Desai,Male,25,1999-01-20,B.Com,Customer Support,Support Director,Part-Time,Delhi,2015-02-09,1,EMP10021,495000,22.4,110880,Good,Active,No,23,7,67,5,Yes
EMP14867,Aarav Joshi,Male,45,1979-12-24,BBA,Sales,Business Development Rep,Contract,Jaipur,2024-06-02,10,EMP10022,1441000,12.0,172920,Average,Active,No,17,13,46,10,Yes
EMP14868,Vikas Mehta,Male,44,1980-11-20,BCA,Operations,Logistics Coordinator,Full-Time,Pune,2018-08-01,15,EMP10018,746000,8.9,66394,Good,Active,No,21,9,75,1,Yes
EMP14869,Manish Bhatt,Male,28,1996-01-13,MBA,Operations,Logistics Coordinator,Contract,Hyderabad,2019-12-03,2,EMP10146,675000,8.6,58050,Average,Active,No,29,1,118,8,Yes
EMP14870,Shalini Singh,Female,35,1989-06-30,M.Sc,Marketing,Marketing Manager,Full-Time,Mumbai,2019-01-24,4,EMP10043,1231000,8.4,103404,Average,Active,No,30,0,87,10,No
EMP14871,Harsh Shah,Male,48,1976-09-04,MBA,Operations,Logistics Coordinator,Full-Time,Jaipur,2020-05-30,15,EMP10038,352000,15.4,54208,Excellent,Active,No,30,0,58,10,Yes
EMP14872,Pranav Sharma,Male,35,1989-11-13,M.Sc,Engineering,Engineering Manager,Full-Time,Mumbai,2018-06-21,4,EMP10170,950000,17.3,164350,Below Average,Active,No,15,15,29,9,Yes
EMP14873,Amit Chopra,Male,45,1979-08-29,B.Tech,Engineering,Software Engineer,Full-Time,Jaipur,2015-03-21,4,EMP10093,1575000,20.8,327600,Below Average,Active,No,20,10,18,1,No
EMP14874,Divya Mehta,Female,37,1987-01-23,MBA,Marketing,Marketing Manager,Full-Time,Kolkata,2015-05-09,5,EMP10016,363000,8.6,31218,Excellent,Resigned,Yes,14,16,36,5,No
EMP14875,Shruti Agarwal,Female,38,1986-02-12,M.Com,Operations,Supply Chain Analyst,Full-Time,Kolkata,2021-06-03,3,EMP10031,397000,14.4,57168,Good,Active,No,18,12,68,3,No
EMP14876,Tushar Reddy,Male,41,1983-12-05,M.Tech,Customer Support,Support Director,Full-Time,Ahmedabad,2020-11-28,19,EMP10156,742000,16.0,118720,Good,Terminated,Yes,27,3,100,7,No
EMP14877,Vikas Mishra,Male,38,1986-11-20,M.Sc,Engineering,Lead Engineer,Full-Time,Hyderabad,2023-10-09,4,EMP10114,580000,15.3,88740,Average,Active,No,20,10,33,10,No
EMP14878,Karan Mishra,Male,50,1975-01-03,M.Sc,IT,IT Support Analyst,Full-Time,Mumbai,2017-01-02,15,EMP10013,1221000,24.4,297924,Below Average,Active,No,3,27,97,6,No
EMP14879,Suresh Sharma,Male,45,1979-06-27,B.Com,Engineering,DevOps Engineer,Full-Time,Kolkata,2017-04-03,9,EMP10105,1789000,9.2,164588,Good,Resigned,Yes,27,3,62,7,No
EMP14880,Tushar Bhatt,Male,33,1991-12-12,M.Tech,IT,IT Manager,Full-Time,Delhi,2019-05-24,5,EMP10132,1042000,24.2,252164,Excellent,Active,No,2,28,39,5,Yes
EMP14881,Vivek Sharma,Male,28,1996-03-25,B.Sc,Engineering,Engineering Manager,Full-Time,Delhi,2018-03-24,3,EMP10083,840000,12.6,105840,Excellent,Active,No,16,14,96,3,No
EMP14882,Shalini Rao,Female,26,1998-05-01,BCA,Marketing,Digital Marketing Specialist,Full-Time,Chennai,2023-03-14,1,EMP10048,724000,11.7,84708,Average,Resigned,Yes,22,8,34,8,Yes
EMP14883,Riya Patel,Female,35,1989-11-11,MCA,Operations,Operations Manager,Full-Time,Noida,2017-04-08,9,EMP10199,1105000,19.0,209950,Average,Resigned,Yes,14,16,75,2,Yes
EMP14884,Nisha Shah,Female,32,1992-09-10,MCA,Customer Support,Support Director,Full-Time,Bangalore,2021-06-02,6,EMP10181,752000,20.9,157168,Good,Active,No,9,21,79,2,No
EMP14885,Pooja Reddy,Female,36,1988-05-17,M.Sc,R&D,Data Scientist,Full-Time,Bangalore,2019-09-03,1,EMP10081,1150000,15.8,181700,Poor,Active,No,4,26,28,7,Yes
EMP14886,Deepak Kumar,Male,34,1990-10-11,B.Sc,IT,Network Engineer,Part-Time,Ahmedabad,2024-05-08,10,EMP10089,493000,8.0,39440,Good,Terminated,Yes,17,13,116,7,No
EMP14887,Arjun Reddy,Male,40,1984-10-16,MCA,Sales,Business Development Rep,Part-Time,Kolkata,2021-06-20,5,EMP10016,1780000,18.7,332860,Average,Active,No,16,14,101,4,No
EMP14888,Manish Verma,Male,48,1976-04-19,B.Com,Sales,Regional Sales Head,Full-Time,Pune,2021-12-24,17,EMP10143,952000,19.9,189448,Average,Active,No,6,24,6,4,No
EMP14889,Anjali Singh,Female,44,1980-04-04,M.Sc,Finance,CFO,Full-Time,Delhi,2016-06-22,3,EMP10009,1457000,10.4,151528,Good,Active,No,9,21,73,1,No
EMP14890,Suresh Das,Male,31,1993-01-20,BCA,Customer Support,Support Analyst,Full-Time,Delhi,2015-01-08,7,EMP10192,429000,6.2,26598,Below Average,Active,No,22,8,120,7,Yes
EMP14891,Ritu Chopra,Female,39,1985-05-20,M.Sc,Engineering,QA Engineer,Full-Time,Chennai,2024-04-12,10,EMP10093,1923000,13.7,263451,Good,Active,No,7,23,67,8,No
EMP14892,Rupal Bose,Non-Binary,36,1988-08-01,BCA,Marketing,Brand Manager,Full-Time,Pune,2018-03-06,4,EMP10005,784000,6.8,53312,Good,Active,No,17,13,2,1,No
EMP14893,Nikhil Iyer,Male,36,1988-10-13,M.Com,Operations,Operations Analyst,Full-Time,Hyderabad,2022-01-05,2,EMP10005,928000,15.8,146624,Excellent,Active,No,15,15,100,9,No
EMP14894,Swati Nair,Non-Binary,41,1983-03-08,B.Sc,Sales,Sales Executive,Full-Time,Delhi,2023-08-12,1,EMP10034,1205000,14.5,174725,Average,Active,No,29,1,58,9,Yes
EMP14895,Neha Mishra,Female,36,1988-05-23,B.Sc,Operations,Operations Analyst,Full-Time,Kolkata,2021-05-14,9,EMP10177,537000,16.0,85920,Good,Active,No,26,4,82,9,No
EMP14896,Rohit Singh,Male,38,1986-12-17,B.Com,IT,Cybersecurity Analyst,Full-Time,Hyderabad,2019-03-19,12,EMP10152,1348000,22.2,299256,Below Average,Active,No,3,27,16,5,No
EMP14897,Ankit Bhatt,Male,30,1994-06-22,B.Tech,Engineering,Software Engineer,Contract,Noida,2019-10-10,5,EMP10030,420000,6.6,27720,Good,Active,No,22,8,28,1,Yes
EMP14898,Swati Gupta,Female,47,1977-10-02,B.Tech,Finance,Senior Financial Analyst,Full-Time,Kolkata,2023-12-19,14,EMP10050,1270000,19.1,242570,Excellent,Active,No,24,6,11,3,No
EMP14899,Nisha Verma,Female,27,1997-03-16,B.Sc,IT,Network Engineer,Contract,Delhi,2023-03-24,3,EMP10110,668000,24.9,166332,Good,Active,No,6,24,108,3,Yes
EMP14900,Sneha Reddy,Female,30,1994-10-31,B.Com,R&D,Research Analyst,Full-Time,Noida,2018-09-27,8,EMP10017,1982000,16.1,319102,Good,Resigned,Yes,5,25,99,7,No
EMP14901,Vikas Patel,Male,39,1985-07-31,M.Tech,Customer Support,Support Team Lead,Full-Time,Mumbai,2016-08-10,14,EMP10107,759000,20.4,154836,Good,Active,No,16,14,118,7,Yes
EMP14902,Ankit Singh,Male,42,1982-07-15,M.Com,Operations,Operations Manager,Full-Time,Noida,2015-12-21,9,EMP10034,1081000,22.7,245387,Good,Active,No,13,17,100,7,No
EMP14903,Riya Mehta,Female,35,1989-06-27,M.Com,Engineering,DevOps Engineer,Part-Time,Hyderabad,2018-03-10,5,EMP10067,1398000,19.9,278202,Good,Active,No,5,25,59,8,Yes
EMP14904,Manish Sharma,Male,26,1998-11-29,B.Com,Marketing,Brand Manager,Full-Time,Jaipur,2022-07-11,4,EMP10092,1321000,5.8,76618,Excellent,Active,No,13,17,37,9,Yes
EMP14905,Kavya Sharma,Female,31,1993-09-07,M.Com,Finance,Finance Manager,Contract,Hyderabad,2018-03-11,1,EMP10049,1015000,15.8,160370,Good,Active,No,17,13,50,2,Yes
EMP14906,Rajesh Patel,Male,48,1976-07-26,M.Sc,IT,Cybersecurity Analyst,Full-Time,Ahmedabad,2023-03-03,6,EMP10031,425000,24.5,104125,Average,Active,No,4,26,32,9,No
EMP14907,Ritu Bhatt,Female,28,1996-12-15,B.Com,Operations,Operations Director,Full-Time,Hyderabad,2022-10-02,2,EMP10062,542000,17.5,94850,Average,Resigned,Yes,4,26,32,1,No
EMP14908,Kavya Mehta,Female,47,1977-02-16,MCA,IT,Cybersecurity Analyst,Contract,Noida,2023-05-30,18,EMP10175,470000,17.8,83660,Excellent,On Leave,No,20,10,108,3,No
EMP14909,Riya Joshi,Female,44,1980-10-24,M.Tech,Operations,Operations Manager,Full-Time,Pune,2022-06-13,14,EMP10014,1281000,22.7,290787,Good,Active,No,3,27,0,3,Yes
EMP14910,Ritu Joshi,Female,29,1995-03-15,BBA,IT,IT Support Analyst,Part-Time,Ahmedabad,2020-09-02,1,EMP10045,874000,23.8,208012,Good,Resigned,Yes,29,1,62,6,Yes
EMP14911,Rahul Mehta,Male,34,1990-05-22,BCA,Sales,Sales Manager,Full-Time,Noida,2021-12-06,8,EMP10063,1431000,20.5,293355,Average,Active,No,5,25,114,4,No
EMP14912,Riya Joshi,Female,43,1981-12-12,M.Sc,Sales,Senior Sales Executive,Full-Time,Delhi,2018-02-23,10,EMP10179,488000,22.3,108824,Average,On Leave,No,25,5,54,8,No
EMP14913,Kavya Shah,Female,28,1996-10-04,B.Tech,Finance,Senior Financial Analyst,Full-Time,Noida,2017-07-22,6,EMP10039,1053000,16.0,168480,Excellent,Active,No,9,21,62,6,No
EMP14914,Shruti Mishra,Female,41,1983-04-19,B.Tech,Legal,Legal Counsel,Full-Time,Pune,2023-09-21,3,EMP10021,951000,14.6,138846,Below Average,Resigned,Yes,20,10,34,9,Yes
EMP14915,Tushar Rao,Male,44,1980-07-06,MCA,Sales,Senior Sales Executive,Contract,Bangalore,2020-12-25,9,EMP10015,999000,18.3,182817,Good,Active,No,30,0,54,8,Yes
EMP14916,Priya Das,Female,30,1994-03-29,BCA,Finance,CFO,Full-Time,Jaipur,2020-10-30,8,EMP10062,1556000,17.3,269188,Average,Active,No,22,8,6,9,Yes
EMP14917,Rupal Patel,Female,34,1990-09-30,B.Com,Legal,Legal Counsel,Full-Time,Mumbai,2017-12-24,4,EMP10013,533000,12.6,67158,Below Average,Active,No,8,22,109,10,Yes
EMP14918,Sanjay Agarwal,Male,31,1993-11-06,B.Sc,Engineering,QA Engineer,Full-Time,Kolkata,2015-03-25,7,EMP10142,930000,5.9,54870,Good,Active,No,27,3,96,7,No
EMP14919,Karan Gupta,Male,33,1991-06-22,B.Sc,Engineering,Engineering Manager,Full-Time,Pune,2020-12-15,8,EMP10062,1457000,6.0,87420,Good,Active,No,3,27,26,2,Yes
EMP14920,Nisha Rao,Female,38,1986-11-14,M.Tech,Marketing,Brand Manager,Full-Time,Bangalore,2020-11-20,7,EMP10053,1359000,20.9,284031,Average,Terminated,Yes,18,12,45,6,No
EMP14921,Rohit Das,Male,41,1983-04-14,MCA,Engineering,QA Engineer,Full-Time,Bangalore,2018-08-21,12,EMP10180,1889000,16.1,304129,Average,Active,No,16,14,51,10,No
EMP14922,Shalini Bose,Female,30,1994-05-18,M.Com,Operations,Operations Manager,Full-Time,Delhi,2015-04-24,6,EMP10144,391000,20.4,79764,Excellent,Active,No,30,0,30,10,No
EMP14923,Pranav Agarwal,Male,46,1978-10-31,M.Tech,Marketing,Digital Marketing Specialist,Contract,Delhi,2020-11-25,2,EMP10104,366000,16.5,60390,Average,Active,No,12,18,102,6,Yes
EMP14924,Sneha Sharma,Female,40,1984-05-25,BBA,Sales,Sales Executive,Full-Time,Kolkata,2020-10-28,2,EMP10002,323000,13.0,41990,Average,Active,No,3,27,77,3,No
EMP14925,Shalini Desai,Female,39,1985-09-14,M.Tech,Customer Support,Senior Support Analyst,Full-Time,Pune,2018-02-17,6,EMP10082,379000,8.5,32215,Good,Active,No,2,28,43,3,No
EMP14926,Rupal Chopra,Non-Binary,45,1979-03-11,M.Tech,IT,IT Manager,Part-Time,Hyderabad,2015-12-31,20,EMP10057,1179000,17.7,208683,Average,Resigned,Yes,16,14,54,9,No
EMP14927,Kavya Bhatt,Female,24,2000-05-04,MBA,Engineering,Senior Software Engineer,Full-Time,Bangalore,2018-06-08,2,EMP10149,2036000,11.4,232104,Average,On Leave,No,21,9,115,1,No
EMP14928,Shruti Iyer,Female,45,1979-09-21,BBA,Engineering,Engineering Manager,Full-Time,Kolkata,2021-11-07,17,EMP10007,656000,13.5,88560,Good,Active,No,19,11,6,1,Yes
EMP14929,Anjali Mehta,Female,47,1977-02-08,BCA,Operations,Operations Director,Part-Time,Mumbai,2017-11-28,4,EMP10060,294000,17.9,52626,Good,Resigned,Yes,6,24,14,5,No
EMP14930,Tushar Verma,Male,36,1988-01-17,B.Sc,Marketing,Brand Manager,Full-Time,Mumbai,2019-04-17,2,EMP10160,457000,11.3,51641,Average,Active,No,13,17,111,8,No
EMP14931,Komal Iyer,Female,43,1981-12-22,BCA,Engineering,Lead Engineer,Full-Time,Delhi,2024-03-02,7,EMP10020,1923000,13.6,261528,Poor,Active,No,22,8,49,6,No
EMP14932,Amit Agarwal,Male,42,1982-04-15,BBA,Sales,Senior Sales Executive,Part-Time,Ahmedabad,2022-03-25,14,EMP10069,681000,9.6,65376,Average,Resigned,Yes,10,20,72,7,Yes
EMP14933,Ritu Nair,Female,42,1982-07-10,BCA,Finance,Senior Financial Analyst,Contract,Ahmedabad,2020-02-16,15,EMP10197,899000,22.5,202275,Below Average,Active,No,25,5,5,10,No
EMP14934,Pranav Kumar,Male,38,1986-12-17,M.Sc,Customer Support,Support Team Lead,Full-Time,Chennai,2018-03-09,11,EMP10062,293000,14.1,41313,Good,Active,No,5,25,61,4,No
EMP14935,Aisha Sharma,Female,47,1977-07-15,B.Tech,Customer Support,Support Analyst,Full-Time,Kolkata,2022-05-17,11,EMP10196,873000,10.0,87300,Average,Active,No,13,17,76,1,No
EMP14936,Tushar Bose,Male,27,1997-11-16,B.Tech,R&D,Data Scientist,Full-Time,Hyderabad,2018-11-14,5,EMP10198,2393000,6.1,145973,Below Average,Active,No,22,8,84,7,No
EMP14937,Nisha Chopra,Female,41,1983-10-21,B.Sc,Engineering,DevOps Engineer,Full-Time,Pune,2019-08-03,17,EMP10003,1156000,14.7,169932,Good,Active,No,8,22,31,10,Yes
EMP14938,Harsh Sharma,Male,30,1994-04-18,BBA,IT,Cybersecurity Analyst,Contract,Chennai,2021-06-27,7,EMP10182,1305000,11.7,152685,Excellent,Active,No,1,29,63,8,Yes
EMP14939,Sneha Kumar,Female,42,1982-01-17,B.Sc,Customer Support,Support Director,Full-Time,Jaipur,2022-10-23,15,EMP10196,456000,16.3,74328,Excellent,Resigned,Yes,21,9,120,10,No
EMP14940,Ankit Desai,Male,48,1976-02-22,MCA,Finance,Senior Financial Analyst,Full-Time,Delhi,2018-03-27,11,EMP10141,501000,5.7,28557,Good,Terminated,Yes,27,3,39,10,No
EMP14941,Meera Singh,Female,46,1978-03-13,M.Com,Customer Support,Support Team Lead,Full-Time,Pune,2020-12-13,17,EMP10005,676000,18.0,121680,Average,Resigned,Yes,15,15,60,9,No
EMP14942,Priya Desai,Female,26,1998-11-23,M.Com,Marketing,Marketing Executive,Part-Time,Ahmedabad,2015-11-23,3,EMP10040,749000,11.6,86884,Excellent,Resigned,Yes,28,2,67,8,Yes
EMP14943,Aarav Bose,Male,28,1996-11-16,MCA,R&D,R&D Manager,Full-Time,Pune,2021-04-10,1,EMP10088,551000,15.6,85956,Average,Active,No,30,0,112,5,Yes
EMP14944,Pranav Desai,Male,43,1982-01-02,M.Tech,Sales,Regional Sales Head,Full-Time,Pune,2015-11-12,7,EMP10067,1503000,8.5,127755,Average,Active,No,4,26,80,5,Yes
EMP14945,Pooja Desai,Female,26,1998-06-24,M.Com,Sales,Senior Sales Executive,Full-Time,Chennai,2022-09-30,3,EMP10042,319000,13.5,43065,Good,Active,No,30,0,38,8,No
EMP14946,Vikas Verma,Male,25,1999-05-22,M.Sc,Finance,CFO,Full-Time,Bangalore,2024-06-24,1,EMP10090,1438000,12.4,178312,Good,Active,No,3,27,20,2,No
EMP14947,Pallavi Bose,Female,28,1996-10-23,B.Tech,IT,Cybersecurity Analyst,Contract,Chennai,2015-06-22,5,EMP10159,1253000,11.2,140336,Below Average,Active,No,0,30,86,7,Yes
EMP14948,Neha Mehta,Female,48,1976-02-14,B.Tech,Sales,Sales Executive,Full-Time,Pune,2021-01-10,5,EMP10133,794000,8.7,69078,Below Average,Active,No,5,25,98,5,No
EMP14949,Sanjay Gupta,Male,34,1990-01-11,MCA,Operations,Supply Chain Analyst,Full-Time,Pune,2023-12-23,6,EMP10074,788000,15.1,118988,Good,Active,No,15,15,30,6,No
EMP14950,Ananya Mishra,Female,28,1996-07-01,MCA,Finance,Accountant,Full-Time,Chennai,2023-08-14,1,EMP10118,1160000,21.2,245920,Below Average,Active,No,18,12,70,8,Yes
EMP14951,Vikas Reddy,Male,33,1991-07-17,B.Com,IT,IT Manager,Full-Time,Kolkata,2017-10-17,1,EMP10172,935000,21.6,201960,Good,Resigned,Yes,15,15,111,2,Yes
EMP14952,Komal Agarwal,Female,43,1981-10-08,MCA,R&D,Principal Researcher,Full-Time,Hyderabad,2024-06-15,14,EMP10163,628000,16.3,102364,Excellent,Terminated,Yes,19,11,112,4,Yes
EMP14953,Manish Bose,Male,24,2000-05-11,MCA,HR,HR Executive,Full-Time,Bangalore,2022-03-02,2,EMP10079,600000,18.7,112200,Below Average,Active,No,28,2,41,1,Yes
EMP14954,Kavya Nair,Female,34,1991-01-05,M.Sc,Operations,Operations Director,Full-Time,Bangalore,2023-07-13,10,EMP10186,1175000,10.0,117500,Below Average,Active,No,14,16,40,2,No
